comarca,date,year,agro_year,p_minus_et0_daily,cum_p_minus_et0
Alt Urgell,2023-02-24,2023,2023,4.082634294734282,81.40221142308677
Alt Urgell,2023-02-25,2023,2023,-0.2549537626259466,81.14725766046082
Alt Urgell,2023-02-26,2023,2023,0.04602534981334916,81.19328301027417
Alt Urgell,2023-02-27,2023,2023,0.4296654515406664,81.62294846181484
Alt Urgell,2023-02-28,2023,2023,-1.2975405865513228,80.32540787526352
Alt Urgell,2023-03-01,2023,2023,-1.2544622566989239,79.0709456185646
Alt Urgell,2023-03-02,2023,2023,-0.5030501169316908,78.5678955016329
Alt Urgell,2023-03-03,2023,2023,-1.5460215701776392,77.02187393145526
Alt Urgell,2023-03-04,2023,2023,-1.6467478604001158,75.37512607105515
Alt Urgell,2023-03-05,2023,2023,-1.6843504905700684,73.69077558048508
Alt Urgell,2023-03-06,2023,2023,-1.752578461323591,71.93819711916149
Alt Urgell,2023-03-07,2023,2023,-1.002151870113962,70.93604524904752
Alt Urgell,2023-03-08,2023,2023,-1.6284128103186102,69.30763243872892
Alt Urgell,2023-03-09,2023,2023,-0.17364904810400583,69.1339833906249
Alt Urgell,2023-03-10,2023,2023,-1.9240832207176617,67.20990016990724
Alt Urgell,2023-03-11,2023,2023,-1.3301707089823835,65.87972946092486
Alt Urgell,2023-03-12,2023,2023,-1.8740493663970166,64.00568009452785
Alt Urgell,2023-03-13,2023,2023,0.1773414717001076,64.18302156622795
Alt Urgell,2023-03-14,2023,2023,-1.650467753300772,62.53255381292718
Alt Urgell,2023-03-15,2023,2023,-2.2445445146192524,60.288009298307934
Alt Urgell,2023-03-16,2023,2023,-2.4774972265038424,57.81051207180409
Alt Urgell,2023-03-17,2023,2023,-2.1300753602648483,55.680436711539244
Alt Urgell,2023-03-18,2023,2023,2.2881499599008004,57.96858667144004
Alt Urgell,2023-03-19,2023,2023,2.2127934554043938,60.18138012684444
Alt Urgell,2023-03-20,2023,2023,-2.3773486133226576,57.80403151352178
Alt Urgell,2023-03-21,2023,2023,0.17187100353048113,57.97590251705226
Alt Urgell,2023-03-22,2023,2023,-2.4624493116622466,55.513453205390014
Alt Urgell,2023-03-23,2023,2023,-2.7929415768560237,52.72051162853399
Alt Urgell,2023-03-24,2023,2023,-2.192016366869211,50.52849526166478
Alt Urgell,2023-03-25,2023,2023,-2.622455095543581,47.906040166121194
Alt Urgell,2023-03-26,2023,2023,-1.343311492134543,46.562728673986655
Alt Urgell,2023-03-27,2023,2023,-2.1225894165827945,44.44013925740386
Alt Urgell,2023-03-28,2023,2023,-2.248817579601617,42.19132167780224
Alt Urgell,2023-03-29,2023,2023,-3.18778798159431,39.00353369620793
Alt Urgell,2023-03-30,2023,2023,-3.30153684055104,35.701996855656894
Alt Urgell,2023-03-31,2023,2023,-2.4586377757437097,33.24335907991318
Alt Urgell,2023-04-01,2023,2023,0.6899057468947243,33.93326482680791
Alt Urgell,2023-04-02,2023,2023,-0.6804668657919941,33.252797961015915
Alt Urgell,2023-04-03,2023,2023,-1.958576509181191,31.294221451834723
Alt Urgell,2023-04-04,2023,2023,-3.08546664467191,28.208754807162812
Alt Urgell,2023-04-05,2023,2023,-3.178776811150944,25.02997799601187
Alt Urgell,2023-04-06,2023,2023,-2.034543193438474,22.995434802573396
Alt Urgell,2023-04-07,2023,2023,-2.7529405153849544,20.24249428718844
Alt Urgell,2023-04-08,2023,2023,-2.8464703691356323,17.39602391805281
Alt Urgell,2023-04-09,2023,2023,-3.1088115082067604,14.287212409846047
Alt Urgell,2023-04-10,2023,2023,-3.179610242300174,11.107602167545874
Alt Urgell,2023-04-11,2023,2023,-3.4313160251168644,7.676286142429008
Alt Urgell,2023-04-12,2023,2023,-3.0063542992095735,4.669931843219436
Alt Urgell,2023-04-13,2023,2023,-1.799042234854663,2.870889608364772
Alt Urgell,2023-04-14,2023,2023,-0.7146942487315218,2.1561953596332506
Alt Urgell,2023-04-15,2023,2023,-3.072474161710809,-0.9162788020775583
Alt Urgell,2023-04-16,2023,2023,-3.5517397953526064,-4.468018597430165
Alt Urgell,2023-04-17,2023,2023,-2.006003891720491,-6.474022489150656
Alt Urgell,2023-04-18,2023,2023,4.021483217968662,-2.452539271181994
Alt Urgell,2023-04-19,2023,2023,-3.120502647012472,-5.573041918194466
Alt Urgell,2023-04-20,2023,2023,0.19687120704089933,-5.376170711153566
Alt Urgell,2023-04-21,2023,2023,-2.161076247692108,-7.5372469588456745
Alt Urgell,2023-04-22,2023,2023,-0.09730088360169376,-7.634547842447368
Alt Urgell,2023-04-23,2023,2023,-1.0080423740779652,-8.642590216525335
Alt Urgell,2023-04-24,2023,2023,-3.2914516411940844,-11.934041857719418
Alt Urgell,2023-04-25,2023,2023,-1.367473970441257,-13.301515828160674
Alt Urgell,2023-04-26,2023,2023,-0.9750547689550064,-14.276570597115683
Alt Urgell,2023-04-27,2023,2023,-3.1893978254760014,-17.465968422591683
Alt Urgell,2023-04-28,2023,2023,-3.640191704911344,-21.106160127503028
Alt Urgell,2023-04-29,2023,2023,7.380928684683406,-13.725231442819622
Alt Urgell,2023-04-30,2023,2023,-1.2286367504035725,-14.953868193223194
Alt Urgell,2023-05-01,2023,2023,-3.2549071826917286,-18.20877537591492
Alt Urgell,2023-05-02,2023,2023,-4.395542719237068,-22.60431809515199
Alt Urgell,2023-05-03,2023,2023,-4.498975711710313,-27.103293806862304
Alt Urgell,2023-05-04,2023,2023,-4.452974479864626,-31.55626828672693
Alt Urgell,2023-05-05,2023,2023,-4.343344067825991,-35.89961235455292
Alt Urgell,2023-05-06,2023,2023,-3.3558135249597187,-39.255425879512636
Alt Urgell,2023-05-07,2023,2023,5.348360959221335,-33.907064920291305
Alt Urgell,2023-05-08,2023,2023,-4.138716618804371,-38.04578153909567
Alt Urgell,2023-05-09,2023,2023,2.0799904921475574,-35.96579104694812
Alt Urgell,2023-05-10,2023,2023,-2.7555423709837834,-38.7213334179319
Alt Urgell,2023-05-11,2023,2023,2.963694109636194,-35.75763930829571
Alt Urgell,2023-05-12,2023,2023,1.206307719735538,-34.55133158856017
Alt Urgell,2023-05-13,2023,2023,1.662186215905582,-32.88914537265459
Alt Urgell,2023-05-14,2023,2023,-0.2383129877202652,-33.12745836037485
Alt Urgell,2023-05-15,2023,2023,-2.134990021586418,-35.26244838196127
Alt Urgell,2023-05-16,2023,2023,-2.6420692805858215,-37.90451766254709
Alt Urgell,2023-05-17,2023,2023,-4.296513734385371,-42.201031396932464
Alt Urgell,2023-05-18,2023,2023,-1.3483111683060143,-43.549342565238476
Alt Urgell,2023-05-19,2023,2023,2.501214448143454,-41.048128117095025
Alt Urgell,2023-05-20,2023,2023,1.450981273370631,-39.59714684372439
Alt Urgell,2023-05-21,2023,2023,-1.342065386912402,-40.93921223063679
Alt Urgell,2023-05-22,2023,2023,1.1850152716917153,-39.75419695894508
Alt Urgell,2023-05-23,2023,2023,1.4243253399344056,-38.329871619010675
Alt Urgell,2023-05-24,2023,2023,4.882198179469389,-33.44767343954128
Alt Urgell,2023-05-25,2023,2023,13.295221090316776,-20.152452349224507
Alt Urgell,2023-05-26,2023,2023,-2.5101611877188965,-22.662613536943404
Alt Urgell,2023-05-27,2023,2023,-4.069841035806081,-26.732454572749486
Alt Urgell,2023-05-28,2023,2023,3.945995807647705,-22.78645876510178
Alt Urgell,2023-05-29,2023,2023,-0.37433783972964596,-23.160796604831425
Alt Urgell,2023-05-30,2023,2023,2.2225437304552864,-20.93825287437614
Alt Urgell,2023-05-31,2023,2023,7.819576992708095,-13.118675881668045
Alt Urgell,2023-06-01,2023,2023,4.121076934477863,-8.997598947190182
Alt Urgell,2023-06-02,2023,2023,3.505603271372178,-5.491995675818004
Alt Urgell,2023-06-03,2023,2023,8.629294241175932,3.137298565357928
Alt Urgell,2023-06-04,2023,2023,-0.6636846556383018,2.473613909719626
Alt Urgell,2023-06-05,2023,2023,7.262475644840913,9.73608955456054
Alt Urgell,2023-06-06,2023,2023,8.410614799050723,18.146704353611263
Alt Urgell,2023-06-07,2023,2023,-2.1755605721298386,15.971143781481423
Alt Urgell,2023-06-08,2023,2023,-0.9532549661748551,15.01788881530657
Alt Urgell,2023-06-09,2023,2023,-0.23903402160195686,14.778854793704612
Alt Urgell,2023-06-10,2023,2023,1.2572265267372131,16.036081320441824
Alt Urgell,2023-06-11,2023,2023,15.17758951467626,31.213670835118087
Alt Urgell,2023-06-12,2023,2023,1.4915154400993798,32.705186275217464
Alt Urgell,2023-06-13,2023,2023,10.60115525301765,43.306341528235116
Alt Urgell,2023-06-14,2023,2023,-0.6291621678015766,42.67717936043354
Alt Urgell,2023-06-15,2023,2023,-4.791041799656608,37.88613756077693
Alt Urgell,2023-06-16,2023,2023,-4.786068891777712,33.10006866899922
Alt Urgell,2023-06-17,2023,2023,0.14043657218708727,33.240505241186305
Alt Urgell,2023-06-18,2023,2023,-3.7226267447147303,29.517878496471575
Alt Urgell,2023-06-19,2023,2023,-1.4308373682639177,28.08704112820766
Alt Urgell,2023-06-20,2023,2023,-3.9757883034865644,24.11125282472109
Alt Urgell,2023-06-21,2023,2023,0.5174680036656998,24.628720828386793
Alt Urgell,2023-06-22,2023,2023,-2.2731647193431854,22.355556109043608
Alt Urgell,2023-06-23,2023,2023,-5.197857446420718,17.157698662622888
Alt Urgell,2023-06-24,2023,2023,-5.4484802133896775,11.709218449233212
Alt Urgell,2023-06-25,2023,2023,-5.634457608575331,6.074760840657881
Alt Urgell,2023-06-26,2023,2023,-1.1966736597173355,4.878087180940545
Alt Urgell,2023-06-27,2023,2023,-1.727128543836229,3.150958637104316
Alt Urgell,2023-06-28,2023,2023,3.907609883476706,7.058568520581022
Alt Urgell,2023-06-29,2023,2023,14.848575998755063,21.907144519336086
Alt Urgell,2023-06-30,2023,2023,-3.875586273477358,18.03155824585873
Alt Urgell,2023-07-01,2023,2023,-3.954147762345042,14.077410483513686
Alt Urgell,2023-07-02,2023,2023,-4.278726670014508,9.798683813499178
Alt Urgell,2023-07-03,2023,2023,2.5240102094762458,12.322694022975423
Alt Urgell,2023-07-04,2023,2023,17.575312305899228,29.89800632887465
Alt Urgell,2023-07-05,2023,2023,1.2960629182703345,31.194069247144984
Alt Urgell,2023-07-06,2023,2023,9.699705264147589,40.89377451129258
Alt Urgell,2023-07-07,2023,2023,-3.8587480349575776,37.035026476335
Alt Urgell,2023-07-08,2023,2023,-5.422461790197036,31.612564686137958
Alt Urgell,2023-07-09,2023,2023,-5.580355807043174,26.032208879094785
Alt Urgell,2023-07-10,2023,2023,-5.278569080921656,20.75363979817313
Alt Urgell,2023-07-11,2023,2023,-4.913642094415777,15.839997703757353
Alt Urgell,2023-07-12,2023,2023,-5.4313566265079904,10.408641077249364
Alt Urgell,2023-07-13,2023,2023,-4.485986061175081,5.922655016074282
Alt Urgell,2023-07-14,2023,2023,-4.765283845474615,1.1573711705996672
Alt Urgell,2023-07-15,2023,2023,-4.478306715979295,-3.320935545379628
Alt Urgell,2023-07-16,2023,2023,-2.2964812727535477,-5.617416818133176
Alt Urgell,2023-07-17,2023,2023,-5.34718644366983,-10.964603261803006
Alt Urgell,2023-07-18,2023,2023,-6.157010077772772,-17.121613339575777
Alt Urgell,2023-07-19,2023,2023,-4.305643933660844,-21.42725727323662
Alt Urgell,2023-07-20,2023,2023,-4.902233982787412,-26.329491256024035
Alt Urgell,2023-07-21,2023,2023,4.652767994824577,-21.676723261199456
Alt Urgell,2023-07-22,2023,2023,-0.6137975033591774,-22.290520764558636
Alt Urgell,2023-07-23,2023,2023,-4.834878911866861,-27.125399676425495
Alt Urgell,2023-07-24,2023,2023,-4.3340348987018364,-31.459434575127332
Alt Urgell,2023-07-25,2023,2023,-4.310455911080627,-35.769890486207956
Alt Urgell,2023-07-26,2023,2023,-4.14582370879019,-39.915714194998145
Alt Urgell,2023-07-27,2023,2023,4.278559909147376,-35.63715428585077
Alt Urgell,2023-07-28,2023,2023,-4.705045025138294,-40.342199310989066
Alt Urgell,2023-07-29,2023,2023,-5.017597554799388,-45.359796865788454
Alt Urgell,2023-07-30,2023,2023,1.487700244959663,-43.87209662082879
Alt Urgell,2023-07-31,2023,2023,-4.792758402359836,-48.66485502318863
Alt Urgell,2023-08-01,2023,2023,-4.768962088534061,-53.43381711172269
Alt Urgell,2023-08-02,2023,2023,-5.286884460269528,-58.720701571992215
Alt Urgell,2023-08-03,2023,2023,2.5149011611938477,-56.20580041079837
Alt Urgell,2023-08-04,2023,2023,-3.9579652789980178,-60.163765689796385
Alt Urgell,2023-08-05,2023,2023,-5.078492706531987,-65.24225839632838
Alt Urgell,2023-08-06,2023,2023,-3.835619516232435,-69.07787791256081
Alt Urgell,2023-08-07,2023,2023,-3.308794549282859,-72.38667246184367
Alt Urgell,2023-08-08,2023,2023,-4.57564815593993,-76.9623206177836
Alt Urgell,2023-08-09,2023,2023,-5.393900468726368,-82.35622108650996
Alt Urgell,2023-08-10,2023,2023,-4.6022544900941496,-86.95847557660412
Alt Urgell,2023-08-11,2023,2023,-4.897770798819907,-91.85624637542402
Alt Urgell,2023-08-12,2023,2023,-4.314343723961536,-96.17059009938556
Alt Urgell,2023-08-13,2023,2023,-3.9560668135390573,-100.12665691292462
Alt Urgell,2023-08-14,2023,2023,-4.2855465556768815,-104.4122034686015
Alt Urgell,2023-08-15,2023,2023,-4.8854580959853005,-109.2976615645868
Alt Urgell,2023-08-16,2023,2023,-4.0624579774106255,-113.36011954199742
Alt Urgell,2023-08-17,2023,2023,-4.8668459152035854,-118.226965457201
Alt Urgell,2023-08-18,2023,2023,-4.766895267564585,-122.9938607247656
Alt Urgell,2023-08-19,2023,2023,-4.3169467564233965,-127.31080748118899
Alt Urgell,2023-08-20,2023,2023,-1.5594455669907963,-128.8702530481798
Alt Urgell,2023-08-21,2023,2023,-2.8818672175573954,-131.75212026573718
Alt Urgell,2023-08-22,2023,2023,-2.0175901905578724,-133.76971045629506
Alt Urgell,2023-08-23,2023,2023,-1.4967927757431476,-135.2665032320382
Alt Urgell,2023-08-24,2023,2023,-3.6093411191421394,-138.87584435118035
Alt Urgell,2023-08-25,2023,2023,-4.725902771577239,-143.6017471227576
Alt Urgell,2023-08-26,2023,2023,17.313738794887765,-126.28800832786982
Alt Urgell,2023-08-27,2023,2023,20.103791587493003,-106.18421674037681
Alt Urgell,2023-08-28,2023,2023,-2.2498002822565684,-108.43401702263338
Alt Urgell,2023-08-29,2023,2023,-1.4799513514427574,-109.91396837407613
Alt Urgell,2023-08-30,2023,2023,-2.0735958130920635,-111.9875641871682
Alt Urgell,2023-08-31,2023,2023,-3.082111106856781,-115.06967529402499
Alt Urgell,2023-09-01,2023,2023,-1.8760720140793743,-116.94574730810436
Alt Urgell,2023-09-02,2023,2023,-0.04212921507218326,-116.98787652317654
Alt Urgell,2023-09-03,2023,2023,-3.4143221501041863,-120.40219867328074
Alt Urgell,2023-09-04,2023,2023,-4.724688726312974,-125.1268873995937
Alt Urgell,2023-09-05,2023,2023,-4.161087484920726,-129.28797488451443
Alt Urgell,2023-09-06,2023,2023,-3.4824495201601704,-132.7704244046746
Alt Urgell,2023-09-07,2023,2023,-3.4682332556694746,-136.23865766034407
Alt Urgell,2023-09-08,2023,2023,-3.634677311953376,-139.87333497229744
Alt Urgell,2023-09-09,2023,2023,-3.680149734677637,-143.5534847069751
Alt Urgell,2023-09-10,2023,2023,-3.2726311564226362,-146.82611586339772
Alt Urgell,2023-09-11,2023,2023,-3.3528270134154488,-150.17894287681318
Alt Urgell,2023-09-12,2023,2023,5.94852547084584,-144.23041740596733
Alt Urgell,2023-09-13,2023,2023,-1.2180382381467258,-145.44845564411406
Alt Urgell,2023-09-14,2023,2023,-0.6587373088387878,-146.10719295295286
Alt Urgell,2023-09-15,2023,2023,6.765999709858614,-139.34119324309424
Alt Urgell,2023-09-16,2023,2023,-2.8163307006744778,-142.15752394376872
Alt Urgell,2023-09-17,2023,2023,2.580909848213196,-139.57661409555553
Alt Urgell,2023-09-18,2023,2023,-2.8848543801509283,-142.46146847570645
Alt Urgell,2023-09-19,2023,2023,-1.7927042175741756,-144.25417269328062
Alt Urgell,2023-09-20,2023,2023,-1.6825558674686096,-145.93672856074923
Alt Urgell,2023-09-21,2023,2023,-1.778607563937411,-147.71533612468664
Alt Urgell,2023-09-22,2023,2023,1.1055280820411797,-146.60980804264545
Alt Urgell,2023-09-23,2023,2023,-2.834790790782255,-149.4445988334277
Alt Urgell,2023-09-24,2023,2023,-2.8628526999450776,-152.30745153337278
Alt Urgell,2023-09-25,2023,2023,-2.9375814970801857,-155.245033030453
Alt Urgell,2023-09-26,2023,2023,-2.7815128769725557,-158.02654590742554
Alt Urgell,2023-09-27,2023,2023,-2.7835946083068848,-160.81014051573243
Alt Urgell,2023-09-28,2023,2023,-2.89057536686168,-163.7007158825941
Alt Urgell,2023-09-29,2023,2023,-2.740653892431189,-166.4413697750253
Alt Urgell,2023-09-30,2023,2023,-2.9300913950976204,-169.3714611701229
Alt Urgell,2023-10-01,2023,2024,-2.8875596944023583,-2.8875596944023583
Alt Urgell,2023-10-02,2023,2024,-2.7637213284478475,-5.651281022850206
Alt Urgell,2023-10-03,2023,2024,0.23116143310771253,-5.420119589742493
Alt Urgell,2023-10-04,2023,2024,-1.5414843191118803,-6.961603908854373
Alt Urgell,2023-10-05,2023,2024,-2.2907210844842827,-9.252324993338657
Alt Urgell,2023-10-06,2023,2024,-2.5134247039609092,-11.765749697299565
Alt Urgell,2023-10-07,2023,2024,-2.2598735808449635,-14.02562327814453
Alt Urgell,2023-10-08,2023,2024,-2.422322997604223,-16.447946275748752
Alt Urgell,2023-10-09,2023,2024,-2.3051472885862867,-18.75309356433504
Alt Urgell,2023-10-10,2023,2024,-2.3671196629019344,-21.120213227236974
Alt Urgell,2023-10-11,2023,2024,-2.346552526249605,-23.466765753486577
Alt Urgell,2023-10-12,2023,2024,-2.273324966430664,-25.74009071991724
Alt Urgell,2023-10-13,2023,2024,-2.378787713344483,-28.118878433261727
Alt Urgell,2023-10-14,2023,2024,-1.6983071210629799,-29.817185554324706
Alt Urgell,2023-10-15,2023,2024,-0.20544353302787344,-30.02262908735258
Alt Urgell,2023-10-16,2023,2024,4.842536838615642,-25.180092248736937
Alt Urgell,2023-10-17,2023,2024,-0.9313616743859123,-26.11145392312285
Alt Urgell,2023-10-18,2023,2024,4.950169296825633,-21.161284626297217
Alt Urgell,2023-10-19,2023,2024,35.3230676966555,14.161783070358283
Alt Urgell,2023-10-20,2023,2024,0.06624959146275233,14.228032661821034
Alt Urgell,2023-10-21,2023,2024,-0.4099147293497538,13.818117932471282
Alt Urgell,2023-10-22,2023,2024,0.5977361798286438,14.415854112299925
Alt Urgell,2023-10-23,2023,2024,5.579526782035828,19.995380894335753
Alt Urgell,2023-10-24,2023,2024,0.38557779087739874,20.38095868521315
Alt Urgell,2023-10-25,2023,2024,-1.2013874401283615,19.17957124508479
Alt Urgell,2023-10-26,2023,2024,4.953081271227668,24.132652516312458
Alt Urgell,2023-10-27,2023,2024,-1.2226572237251436,22.909995292587315
Alt Urgell,2023-10-28,2023,2024,-1.2502534869400894,21.659741805647226
Alt Urgell,2023-10-29,2023,2024,-1.034619951072861,20.625121854574363
Alt Urgell,2023-10-30,2023,2024,2.8164754299556507,23.441597284530015
Alt Urgell,2023-10-31,2023,2024,-1.1531886703827805,22.288408614147233
Alt Urgell,2023-11-01,2023,2024,0.7911545529085047,23.07956316705574
Alt Urgell,2023-11-02,2023,2024,12.429013452109167,35.508576619164906
Alt Urgell,2023-11-03,2023,2024,-0.16791519588407366,35.340661423280835
Alt Urgell,2023-11-04,2023,2024,5.29238492601058,40.63304634929141
Alt Urgell,2023-11-05,2023,2024,-1.2601920234806396,39.37285432581077
Alt Urgell,2023-11-06,2023,2024,-0.9444651196108146,38.42838920619996
Alt Urgell,2023-11-07,2023,2024,-0.9591111635022306,37.469278042697724
Alt Urgell,2023-11-08,2023,2024,-0.930520566070781,36.53875747662695
Alt Urgell,2023-11-09,2023,2024,1.8893945041824791,38.428151980809425
Alt Urgell,2023-11-10,2023,2024,-0.5888305093873951,37.83932147142203
Alt Urgell,2023-11-11,2023,2024,-0.3871476869372761,37.452173784484756
Alt Urgell,2023-11-12,2023,2024,-1.0162844124304897,36.43588937205426
Alt Urgell,2023-11-13,2023,2024,-1.1112669601159937,35.32462241193827
Alt Urgell,2023-11-14,2023,2024,-1.0976670238682453,34.226955388070024
Alt Urgell,2023-11-15,2023,2024,-0.7790860461399836,33.447869341930044
Alt Urgell,2023-11-16,2023,2024,-0.9480212753748193,32.499848066555224
Alt Urgell,2023-11-17,2023,2024,-0.8483166232266848,31.651531443328537
Alt Urgell,2023-11-18,2023,2024,-0.8926915057441768,30.758839937584362
Alt Urgell,2023-11-19,2023,2024,-0.8476357354837305,29.91120420210063
Alt Urgell,2023-11-20,2023,2024,0.8060512753093942,30.717255477410024
Alt Urgell,2023-11-21,2023,2024,2.323745790649863,33.04100126805989
Alt Urgell,2023-11-22,2023,2024,2.1689273083911225,35.20992857645101
Alt Urgell,2023-11-23,2023,2024,-1.2329446694211048,33.976983907029904
Alt Urgell,2023-11-24,2023,2024,-1.2759907638982817,32.700993143131626
Alt Urgell,2023-11-25,2023,2024,-0.7671342655358946,31.93385887759573
Alt Urgell,2023-11-26,2023,2024,-0.5485283793771969,31.385330498218533
Alt Urgell,2023-11-27,2023,2024,0.32571206515764495,31.71104256337618
Alt Urgell,2023-11-28,2023,2024,-0.4803635066046435,31.230679056771535
Alt Urgell,2023-11-29,2023,2024,0.04854871990049592,31.27922777667203
Alt Urgell,2023-11-30,2023,2024,7.597915335613138,38.87714311228517
Alt Urgell,2023-12-01,2023,2024,18.376959267784564,57.25410238006973
